#lambda    flux1    flux2    flux3    flux4
4125.73   0.0203  -0.0299  -0.0045  -0.0385
4126.69   0.0202  -0.0297  -0.0021  -0.0353
4127.65   0.0198  -0.0304   0.0031  -0.0248
4128.62   0.0196  -0.0313   0.0071  -0.0231
4129.58   0.0197  -0.0316   0.0057  -0.0266
4130.55   0.0200  -0.0308   0.0017  -0.0315
4131.51   0.0199  -0.0310   0.0004  -0.0341
4132.48   0.0192  -0.0323   0.0056  -0.0219
4133.44   0.0185  -0.0335   0.0136  -0.0099
4134.41   0.0185  -0.0338   0.0162  -0.0059
4135.37   0.0191  -0.0326   0.0108  -0.0141
4136.34   0.0198  -0.0306   0.0006  -0.0307
4137.30   0.0203  -0.0295  -0.0062  -0.0396
4138.27   0.0205  -0.0293  -0.0092  -0.0408
4139.23   0.0207  -0.0290  -0.0125  -0.0453
4140.20   0.0209  -0.0287  -0.0162  -0.0486
4141.17   0.0209  -0.0291  -0.0163  -0.0495
4142.13   0.0206  -0.0303  -0.0119  -0.0427
4143.10   0.0196  -0.0324   0.0017  -0.0249
4144.07   0.0185  -0.0342   0.0140  -0.0043
4145.04   0.0183  -0.0345   0.0133  -0.0024
4146.00   0.0194  -0.0329   0.0022  -0.0225
4146.97   0.0203  -0.0308  -0.0063  -0.0373
4147.94   0.0204  -0.0293  -0.0104  -0.0392
4148.91   0.0202  -0.0288  -0.0102  -0.0367
4149.88   0.0200  -0.0300  -0.0043  -0.0308
4150.85   0.0198  -0.0307  -0.0002  -0.0277
4151.82   0.0200  -0.0306  -0.0010  -0.0302
4152.79   0.0201  -0.0297  -0.0033  -0.0332
4153.76   0.0197  -0.0298  -0.0006  -0.0268
4154.73   0.0192  -0.0306   0.0050  -0.0178
4155.70   0.0190  -0.0312   0.0075  -0.0153
4156.67   0.0192  -0.0310   0.0065  -0.0151
4157.64   0.0194  -0.0301   0.0051  -0.0184
4158.61   0.0195  -0.0297   0.0040  -0.0208
4159.58   0.0198  -0.0292  -0.0001  -0.0278
4160.55   0.0202  -0.0288  -0.0038  -0.0327
4161.52   0.0203  -0.0287  -0.0053  -0.0340
4162.49   0.0204  -0.0277  -0.0072  -0.0387
4163.46   0.0205  -0.0269  -0.0105  -0.0431
4164.44   0.0205  -0.0270  -0.0131  -0.0457
4165.41   0.0206  -0.0278  -0.0125  -0.0457
4166.38   0.0206  -0.0281  -0.0105  -0.0444
4167.35   0.0201  -0.0293  -0.0056  -0.0320
4168.33   0.0196  -0.0300   0.0030  -0.0198
4169.30   0.0198  -0.0298   0.0020  -0.0235
4170.27   0.0202  -0.0293  -0.0059  -0.0324
4171.25   0.0200  -0.0288  -0.0042  -0.0293
4172.22   0.0191  -0.0301   0.0092  -0.0131
4173.20   0.0182  -0.0316   0.0216   0.0030
4174.17   0.0180  -0.0319   0.0256   0.0082
4175.15   0.0185  -0.0312   0.0159  -0.0019
4176.12   0.0190  -0.0296   0.0058  -0.0159
4177.09   0.0192  -0.0287   0.0033  -0.0175
4178.07   0.0191  -0.0296   0.0053  -0.0143
4179.05   0.0191  -0.0295   0.0077  -0.0126
4180.02   0.0196  -0.0290   0.0020  -0.0244
4181.00   0.0200  -0.0286  -0.0030  -0.0306
4181.97   0.0198  -0.0287  -0.0011  -0.0246
4182.95   0.0192  -0.0298   0.0059  -0.0131
4183.93   0.0191  -0.0306   0.0100  -0.0082
4184.90   0.0194  -0.0302   0.0058  -0.0130
4185.88   0.0196  -0.0289  -0.0009  -0.0211
4186.86   0.0193  -0.0291  -0.0006  -0.0217
4187.84   0.0185  -0.0306   0.0086  -0.0081
4188.81   0.0182  -0.0315   0.0154   0.0014
4189.79   0.0190  -0.0312   0.0083  -0.0082
4190.77   0.0197  -0.0300  -0.0020  -0.0211
4191.75   0.0197  -0.0289  -0.0032  -0.0190
4192.73   0.0196  -0.0284  -0.0033  -0.0209
4193.71   0.0201  -0.0281  -0.0091  -0.0323
4194.69   0.0205  -0.0270  -0.0136  -0.0363
4195.67   0.0200  -0.0278  -0.0061  -0.0247
4196.65   0.0195  -0.0301   0.0034  -0.0162
4197.62   0.0193  -0.0303   0.0059  -0.0139
4198.60   0.0187  -0.0297   0.0089  -0.0044
4199.59   0.0181  -0.0301   0.0130   0.0033
4200.57   0.0184  -0.0307   0.0114   0.0004
4201.55   0.0188  -0.0314   0.0099  -0.0064
4202.53   0.0186  -0.0318   0.0106  -0.0004
4203.51   0.0187  -0.0308   0.0096  -0.0001
4204.49   0.0191  -0.0291   0.0061  -0.0094
4205.47   0.0194  -0.0282   0.0043  -0.0139
4206.45   0.0195  -0.0281  -0.0000  -0.0167
4207.44   0.0197  -0.0271  -0.0033  -0.0205
4208.42   0.0199  -0.0267  -0.0068  -0.0257
4209.40   0.0201  -0.0262  -0.0087  -0.0290
4210.38   0.0199  -0.0265  -0.0073  -0.0247
4211.37   0.0197  -0.0273  -0.0049  -0.0212
4212.35   0.0200  -0.0273  -0.0092  -0.0231
4213.33   0.0203  -0.0264  -0.0129  -0.0317
4214.32   0.0203  -0.0258  -0.0140  -0.0331
4215.30   0.0198  -0.0262  -0.0104  -0.0277
4216.29   0.0190  -0.0272  -0.0010  -0.0155
4217.27   0.0186  -0.0277   0.0048  -0.0087
4218.26   0.0190  -0.0274   0.0015  -0.0131
4219.24   0.0195  -0.0274  -0.0024  -0.0175
4220.23   0.0197  -0.0262  -0.0053  -0.0195
4221.21   0.0201  -0.0252  -0.0090  -0.0255
4222.20   0.0203  -0.0260  -0.0128  -0.0306
4223.18   0.0199  -0.0271  -0.0100  -0.0265
4224.17   0.0193  -0.0286   0.0007  -0.0132
4225.15   0.0185  -0.0309   0.0121   0.0021
4226.14   0.0171  -0.0325   0.0252   0.0229
4227.13   0.0152  -0.0343   0.0407   0.0495
4228.12   0.0151  -0.0348   0.0416   0.0544
4229.10   0.0172  -0.0330   0.0207   0.0227
4230.09   0.0193  -0.0302   0.0000  -0.0118
4231.08   0.0200  -0.0282  -0.0076  -0.0229
4232.07   0.0201  -0.0268  -0.0089  -0.0250
4233.05   0.0198  -0.0259  -0.0069  -0.0218
4234.04   0.0193  -0.0265  -0.0021  -0.0135
4235.03   0.0192  -0.0273   0.0009  -0.0122
4236.02   0.0190  -0.0283   0.0033  -0.0082
4237.01   0.0184  -0.0300   0.0123   0.0056
4238.00   0.0183  -0.0307   0.0162   0.0081
4238.99   0.0187  -0.0296   0.0111   0.0003
4239.98   0.0189  -0.0290   0.0115   0.0009
4240.97   0.0192  -0.0288   0.0093  -0.0018
4241.96   0.0196  -0.0280   0.0033  -0.0096
4242.95   0.0196  -0.0273   0.0025  -0.0105
4243.94   0.0193  -0.0278   0.0040  -0.0046
4244.93   0.0196  -0.0274   0.0007  -0.0104
4245.92   0.0199  -0.0256  -0.0048  -0.0204
4246.91   0.0196  -0.0247  -0.0031  -0.0165
4247.90   0.0188  -0.0262   0.0049  -0.0063
4248.90   0.0184  -0.0287   0.0138   0.0044
4249.89   0.0182  -0.0304   0.0169   0.0098
4250.88   0.0179  -0.0306   0.0148   0.0122
4251.87   0.0184  -0.0300   0.0076   0.0061
4252.87   0.0195  -0.0285  -0.0029  -0.0121
4253.86   0.0198  -0.0273  -0.0060  -0.0215
4254.85   0.0191  -0.0292   0.0017  -0.0069
4255.85   0.0186  -0.0308   0.0092   0.0078
4256.84   0.0192  -0.0295   0.0038  -0.0015
4257.83   0.0201  -0.0275  -0.0046  -0.0163
4258.83   0.0200  -0.0270  -0.0023  -0.0158
4259.82   0.0190  -0.0293   0.0115   0.0032
4260.82   0.0179  -0.0320   0.0249   0.0230
4261.81   0.0177  -0.0324   0.0264   0.0294
4262.81   0.0186  -0.0304   0.0144   0.0111
4263.80   0.0197  -0.0283   0.0000  -0.0126
4264.80   0.0201  -0.0265  -0.0050  -0.0181
4265.79   0.0202  -0.0259  -0.0054  -0.0154
4266.79   0.0202  -0.0264  -0.0060  -0.0162
4267.79   0.0198  -0.0262  -0.0034  -0.0120
4268.78   0.0193  -0.0268   0.0030  -0.0048
4269.78   0.0192  -0.0286   0.0074  -0.0001
4270.78   0.0187  -0.0298   0.0120   0.0079
4271.77   0.0174  -0.0315   0.0224   0.0245
4272.77   0.0167  -0.0329   0.0294   0.0360
4273.77   0.0173  -0.0329   0.0262   0.0279
4274.77   0.0177  -0.0323   0.0218   0.0216
4275.76   0.0178  -0.0320   0.0213   0.0234
4276.76   0.0185  -0.0308   0.0138   0.0123
4277.76   0.0196  -0.0281   0.0018  -0.0050
4278.76   0.0201  -0.0264  -0.0054  -0.0146
4279.76   0.0197  -0.0269  -0.0004  -0.0092
4280.76   0.0189  -0.0291   0.0112   0.0058
4281.76   0.0186  -0.0298   0.0151   0.0111
4282.76   0.0187  -0.0284   0.0075   0.0033
4283.76   0.0190  -0.0265   0.0007  -0.0038
4284.76   0.0191  -0.0263   0.0014  -0.0060
4285.76   0.0188  -0.0280   0.0104   0.0048
4286.76   0.0182  -0.0300   0.0201   0.0227
4287.76   0.0181  -0.0301   0.0228   0.0239
4288.76   0.0181  -0.0288   0.0210   0.0193
4289.76   0.0175  -0.0282   0.0233   0.0253
4290.76   0.0167  -0.0296   0.0294   0.0358
4291.77   0.0168  -0.0301   0.0288   0.0338
4292.77   0.0178  -0.0288   0.0175   0.0171
4293.77   0.0186  -0.0269   0.0066   0.0016
4294.77   0.0185  -0.0268   0.0047   0.0032
4295.78   0.0182  -0.0276   0.0113   0.0112
4296.78   0.0179  -0.0287   0.0180   0.0178
4297.78   0.0174  -0.0296   0.0253   0.0258
4298.79   0.0165  -0.0305   0.0345   0.0358
4299.79   0.0152  -0.0317   0.0456   0.0491
4300.79   0.0145  -0.0333   0.0540   0.0634
4301.80   0.0146  -0.0335   0.0538   0.0624
4302.80   0.0149  -0.0324   0.0494   0.0567
4303.81   0.0150  -0.0320   0.0487   0.0580
4304.81   0.0153  -0.0328   0.0477   0.0554
4305.82   0.0157  -0.0330   0.0449   0.0499
4306.82   0.0158  -0.0323   0.0417   0.0478
4307.83   0.0150  -0.0320   0.0426   0.0511
4308.83   0.0141  -0.0327   0.0514   0.0616
4309.84   0.0139  -0.0347   0.0573   0.0714
4310.85   0.0145  -0.0355   0.0575   0.0699
4311.85   0.0150  -0.0349   0.0528   0.0603
4312.86   0.0156  -0.0336   0.0444   0.0520
4313.87   0.0164  -0.0310   0.0339   0.0395
4314.87   0.0172  -0.0280   0.0224   0.0251
4315.88   0.0183  -0.0246   0.0090   0.0080
4316.89   0.0197  -0.0218  -0.0078  -0.0160
4317.90   0.0207  -0.0198  -0.0201  -0.0316
4318.90   0.0209  -0.0192  -0.0221  -0.0341
4319.91   0.0207  -0.0193  -0.0204  -0.0301
4320.92   0.0204  -0.0195  -0.0157  -0.0227
4321.93   0.0202  -0.0206  -0.0104  -0.0186
4322.94   0.0196  -0.0226  -0.0037  -0.0121
4323.95   0.0184  -0.0265   0.0128   0.0089
4324.96   0.0170  -0.0299   0.0328   0.0357
4325.97   0.0161  -0.0320   0.0414   0.0520
4326.98   0.0165  -0.0312   0.0371   0.0458
4327.99   0.0180  -0.0274   0.0197   0.0215
4329.00   0.0195  -0.0236  -0.0015  -0.0060
4330.01   0.0201  -0.0209  -0.0100  -0.0189
4331.02   0.0199  -0.0203  -0.0084  -0.0157
4332.03   0.0198  -0.0200  -0.0070  -0.0123
4333.04   0.0199  -0.0194  -0.0086  -0.0154
4334.06   0.0199  -0.0185  -0.0113  -0.0230
4335.07   0.0198  -0.0177  -0.0127  -0.0255
4336.08   0.0196  -0.0162  -0.0141  -0.0248
4337.09   0.0187  -0.0159  -0.0111  -0.0241
4338.11   0.0173  -0.0164  -0.0012  -0.0109
4339.12   0.0157  -0.0161   0.0061  -0.0005
4340.13   0.0138  -0.0129   0.0051  -0.0015
4341.15   0.0123  -0.0096   0.0028  -0.0036
4342.16   0.0128  -0.0100   0.0027  -0.0038
4343.17   0.0150  -0.0127   0.0023  -0.0074
4344.19   0.0168  -0.0158   0.0035  -0.0080
4345.20   0.0177  -0.0172   0.0029  -0.0076
4346.22   0.0186  -0.0175  -0.0027  -0.0120
4347.23   0.0192  -0.0183  -0.0072  -0.0143
4348.25   0.0194  -0.0194  -0.0069  -0.0140
4349.26   0.0197  -0.0187  -0.0098  -0.0168
4350.28   0.0200  -0.0180  -0.0143  -0.0205
4351.29   0.0194  -0.0190  -0.0055  -0.0125
4352.31   0.0180  -0.0224   0.0122   0.0139
4353.32   0.0175  -0.0247   0.0191   0.0243
4354.34   0.0183  -0.0246   0.0113   0.0100
4355.36   0.0192  -0.0237   0.0026   0.0014
4356.37   0.0194  -0.0230   0.0000  -0.0003
4357.39   0.0197  -0.0223  -0.0043  -0.0053
4358.41   0.0200  -0.0216  -0.0069  -0.0126
4359.43   0.0198  -0.0220  -0.0021  -0.0069
4360.44   0.0196  -0.0230   0.0020   0.0002
4361.46   0.0200  -0.0219  -0.0027  -0.0050
4362.48   0.0205  -0.0207  -0.0120  -0.0143
4363.50   0.0204  -0.0207  -0.0116  -0.0148
4364.52   0.0203  -0.0208  -0.0101  -0.0127
4365.54   0.0206  -0.0196  -0.0164  -0.0187
4366.56   0.0206  -0.0194  -0.0175  -0.0228
4367.58   0.0201  -0.0209  -0.0098  -0.0121
4368.60   0.0196  -0.0217  -0.0017  -0.0003
4369.62   0.0197  -0.0215  -0.0019  -0.0038
4370.64   0.0198  -0.0217  -0.0037  -0.0062
4371.66   0.0197  -0.0223  -0.0020  -0.0040
4372.68   0.0198  -0.0226  -0.0016  -0.0002
4373.70   0.0197  -0.0235  -0.0012   0.0023
4374.72   0.0191  -0.0243   0.0061   0.0089
4375.74   0.0185  -0.0245   0.0137   0.0196
4376.76   0.0186  -0.0243   0.0101   0.0151
4377.79   0.0194  -0.0234  -0.0004   0.0011
4378.81   0.0200  -0.0226  -0.0068  -0.0053
4379.83   0.0201  -0.0221  -0.0072  -0.0057
4380.85   0.0201  -0.0224  -0.0062  -0.0037
4381.88   0.0200  -0.0231  -0.0057  -0.0039
4382.90   0.0191  -0.0249   0.0039   0.0073
4383.92   0.0171  -0.0290   0.0266   0.0406
4384.95   0.0160  -0.0324   0.0438   0.0681
4385.97   0.0169  -0.0313   0.0376   0.0558
4386.99   0.0185  -0.0269   0.0185   0.0244
4388.02   0.0193  -0.0242   0.0071   0.0096
4389.04   0.0193  -0.0237   0.0061   0.0117
4390.07   0.0192  -0.0247   0.0086   0.0135
4391.09   0.0192  -0.0245   0.0100   0.0148
4392.12   0.0193  -0.0238   0.0076   0.0148
4393.14   0.0197  -0.0229   0.0012   0.0065
4394.17   0.0197  -0.0220  -0.0030  -0.0003
4395.20   0.0192  -0.0219   0.0007   0.0047
4396.22   0.0190  -0.0215   0.0036   0.0103
4397.25   0.0195  -0.0210  -0.0024   0.0025
4398.27   0.0202  -0.0196  -0.0109  -0.0096
4399.30   0.0202  -0.0193  -0.0120  -0.0115
