#lambda    flux1    flux2    flux3    flux4
4137.30   0.0189  -0.0305   0.0004  -0.0373
4138.27   0.0192  -0.0301  -0.0013  -0.0396
4139.23   0.0194  -0.0306  -0.0038  -0.0411
4140.20   0.0196  -0.0306  -0.0074  -0.0459
4141.17   0.0196  -0.0307  -0.0078  -0.0461
4142.13   0.0192  -0.0313  -0.0006  -0.0373
4143.10   0.0180  -0.0323   0.0122  -0.0168
4144.07   0.0167  -0.0336   0.0256   0.0034
4145.04   0.0166  -0.0331   0.0268   0.0083
4146.00   0.0177  -0.0323   0.0150  -0.0101
4146.97   0.0188  -0.0315   0.0037  -0.0302
4147.94   0.0191  -0.0306  -0.0019  -0.0361
4148.91   0.0189  -0.0306  -0.0015  -0.0358
4149.88   0.0185  -0.0304   0.0034  -0.0317
4150.85   0.0184  -0.0304   0.0070  -0.0251
4151.82   0.0186  -0.0307   0.0064  -0.0259
4152.79   0.0188  -0.0301   0.0036  -0.0318
4153.76   0.0183  -0.0300   0.0066  -0.0265
4154.73   0.0177  -0.0301   0.0119  -0.0162
4155.70   0.0175  -0.0297   0.0136  -0.0146
4156.67   0.0178  -0.0297   0.0129  -0.0149
4157.64   0.0180  -0.0305   0.0121  -0.0163
4158.61   0.0181  -0.0301   0.0097  -0.0216
4159.58   0.0185  -0.0296   0.0067  -0.0273
4160.55   0.0189  -0.0301   0.0043  -0.0322
4161.52   0.0190  -0.0293   0.0005  -0.0343
4162.49   0.0192  -0.0286  -0.0025  -0.0389
4163.46   0.0193  -0.0293  -0.0059  -0.0434
4164.44   0.0193  -0.0291  -0.0061  -0.0447
4165.41   0.0193  -0.0293  -0.0056  -0.0431
4166.38   0.0193  -0.0302  -0.0028  -0.0408
4167.35   0.0188  -0.0298   0.0044  -0.0310
4168.33   0.0182  -0.0297   0.0117  -0.0192
4169.30   0.0184  -0.0303   0.0114  -0.0165
4170.27   0.0189  -0.0306   0.0040  -0.0286
4171.25   0.0187  -0.0301   0.0030  -0.0302
4172.22   0.0178  -0.0293   0.0131  -0.0113
4173.20   0.0168  -0.0288   0.0233   0.0019
4174.17   0.0166  -0.0294   0.0237   0.0040
4175.15   0.0171  -0.0293   0.0175  -0.0064
4176.12   0.0177  -0.0289   0.0113  -0.0172
4177.09   0.0179  -0.0288   0.0093  -0.0184
4178.07   0.0178  -0.0286   0.0098  -0.0188
4179.05   0.0179  -0.0288   0.0097  -0.0180
4180.02   0.0184  -0.0291   0.0058  -0.0239
4181.00   0.0188  -0.0288   0.0019  -0.0328
4181.97   0.0184  -0.0292   0.0055  -0.0262
4182.95   0.0178  -0.0294   0.0131  -0.0102
4183.93   0.0177  -0.0291   0.0155  -0.0068
4184.90   0.0181  -0.0291   0.0119  -0.0157
4185.88   0.0183  -0.0289   0.0056  -0.0213
4186.86   0.0180  -0.0289   0.0071  -0.0212
4187.84   0.0170  -0.0294   0.0183  -0.0056
4188.81   0.0167  -0.0296   0.0240   0.0047
4189.79   0.0175  -0.0290   0.0157  -0.0037
4190.77   0.0183  -0.0295   0.0054  -0.0192
4191.75   0.0183  -0.0295   0.0049  -0.0210
4192.73   0.0183  -0.0292   0.0049  -0.0178
4193.71   0.0188  -0.0291  -0.0028  -0.0296
4194.69   0.0192  -0.0284  -0.0070  -0.0379
4195.67   0.0187  -0.0284   0.0032  -0.0273
4196.65   0.0181  -0.0292   0.0130  -0.0126
4197.62   0.0179  -0.0291   0.0140  -0.0137
4198.60   0.0172  -0.0293   0.0165  -0.0063
4199.59   0.0166  -0.0291   0.0200   0.0053
4200.57   0.0169  -0.0297   0.0189   0.0042
4201.55   0.0172  -0.0305   0.0189   0.0023
4202.53   0.0170  -0.0296   0.0209   0.0074
4203.51   0.0171  -0.0299   0.0200   0.0044
4204.49   0.0177  -0.0296   0.0127  -0.0059
4205.47   0.0181  -0.0288   0.0062  -0.0170
4206.45   0.0182  -0.0279   0.0035  -0.0184
4207.44   0.0184  -0.0270   0.0008  -0.0229
4208.42   0.0187  -0.0272  -0.0043  -0.0293
4209.40   0.0189  -0.0278  -0.0041  -0.0310
4210.38   0.0187  -0.0275  -0.0003  -0.0281
4211.37   0.0184  -0.0280  -0.0011  -0.0238
4212.35   0.0186  -0.0282  -0.0041  -0.0280
4213.33   0.0191  -0.0274  -0.0073  -0.0322
4214.32   0.0191  -0.0272  -0.0081  -0.0349
4215.30   0.0186  -0.0276  -0.0033  -0.0296
4216.29   0.0177  -0.0276   0.0054  -0.0174
4217.27   0.0173  -0.0279   0.0098  -0.0091
4218.26   0.0176  -0.0281   0.0064  -0.0123
4219.24   0.0181  -0.0282   0.0038  -0.0172
4220.23   0.0185  -0.0276  -0.0001  -0.0236
4221.21   0.0189  -0.0265  -0.0043  -0.0294
4222.20   0.0190  -0.0276  -0.0059  -0.0314
4223.18   0.0186  -0.0286  -0.0036  -0.0245
4224.17   0.0179  -0.0286   0.0060  -0.0097
4225.15   0.0170  -0.0299   0.0187   0.0043
4226.14   0.0153  -0.0309   0.0355   0.0290
4227.13   0.0133  -0.0298   0.0503   0.0570
4228.12   0.0130  -0.0293   0.0518   0.0626
4229.10   0.0153  -0.0306   0.0339   0.0337
4230.09   0.0177  -0.0306   0.0118  -0.0047
4231.08   0.0186  -0.0291  -0.0008  -0.0207
4232.07   0.0187  -0.0282  -0.0030  -0.0219
4233.05   0.0185  -0.0273  -0.0009  -0.0186
4234.04   0.0180  -0.0270   0.0040  -0.0111
4235.03   0.0179  -0.0282   0.0076  -0.0087
4236.02   0.0176  -0.0284   0.0121  -0.0049
4237.01   0.0169  -0.0280   0.0193   0.0055
4238.00   0.0168  -0.0283   0.0212   0.0093
4238.99   0.0173  -0.0279   0.0172   0.0018
4239.98   0.0175  -0.0276   0.0173  -0.0031
4240.97   0.0178  -0.0279   0.0146  -0.0016
4241.96   0.0183  -0.0285   0.0076  -0.0081
4242.95   0.0182  -0.0278   0.0051  -0.0131
4243.94   0.0179  -0.0272   0.0086  -0.0102
4244.93   0.0182  -0.0266   0.0056  -0.0122
4245.92   0.0187  -0.0264  -0.0001  -0.0198
4246.91   0.0184  -0.0259   0.0002  -0.0189
4247.90   0.0176  -0.0259   0.0070  -0.0092
4248.90   0.0170  -0.0268   0.0163   0.0024
4249.89   0.0165  -0.0277   0.0221   0.0087
4250.88   0.0163  -0.0284   0.0245   0.0186
4251.87   0.0168  -0.0286   0.0195   0.0118
4252.87   0.0180  -0.0285   0.0074  -0.0089
4253.86   0.0184  -0.0289   0.0028  -0.0151
4254.85   0.0175  -0.0295   0.0117  -0.0003
4255.85   0.0169  -0.0293   0.0197   0.0104
4256.84   0.0176  -0.0286   0.0122  -0.0006
4257.83   0.0187  -0.0278   0.0014  -0.0192
4258.83   0.0188  -0.0273   0.0029  -0.0174
4259.82   0.0176  -0.0279   0.0177   0.0012
4260.82   0.0163  -0.0289   0.0328   0.0250
4261.81   0.0160  -0.0289   0.0348   0.0330
4262.81   0.0170  -0.0282   0.0215   0.0132
4263.80   0.0183  -0.0275   0.0078  -0.0108
4264.80   0.0188  -0.0272   0.0024  -0.0180
4265.79   0.0189  -0.0273   0.0024  -0.0162
4266.79   0.0189  -0.0270   0.0017  -0.0172
4267.79   0.0185  -0.0260   0.0019  -0.0142
4268.78   0.0180  -0.0260   0.0079  -0.0068
4269.78   0.0178  -0.0275   0.0129  -0.0044
4270.78   0.0172  -0.0284   0.0195   0.0055
4271.77   0.0156  -0.0282   0.0333   0.0292
4272.77   0.0149  -0.0287   0.0410   0.0416
4273.77   0.0154  -0.0292   0.0359   0.0355
4274.77   0.0159  -0.0294   0.0315   0.0254
4275.76   0.0160  -0.0294   0.0300   0.0247
4276.76   0.0169  -0.0294   0.0233   0.0175
4277.76   0.0182  -0.0284   0.0094  -0.0005
4278.76   0.0188  -0.0267   0.0006  -0.0151
4279.76   0.0183  -0.0265   0.0044  -0.0123
4280.76   0.0174  -0.0266   0.0152   0.0036
4281.76   0.0170  -0.0268   0.0196   0.0117
4282.76   0.0172  -0.0272   0.0144   0.0049
4283.76   0.0176  -0.0267   0.0077  -0.0036
4284.76   0.0178  -0.0263   0.0062  -0.0054
4285.76   0.0174  -0.0272   0.0132   0.0018
4286.76   0.0166  -0.0269   0.0225   0.0142
4287.76   0.0165  -0.0267   0.0241   0.0179
4288.76   0.0167  -0.0265   0.0211   0.0144
4289.76   0.0161  -0.0262   0.0251   0.0194
4290.76   0.0152  -0.0259   0.0307   0.0302
4291.77   0.0153  -0.0256   0.0280   0.0276
4292.77   0.0164  -0.0265   0.0183   0.0109
4293.77   0.0172  -0.0266   0.0102  -0.0023
4294.77   0.0171  -0.0263   0.0094   0.0010
4295.78   0.0167  -0.0261   0.0149   0.0098
4296.78   0.0164  -0.0256   0.0199   0.0132
4297.78   0.0159  -0.0255   0.0249   0.0159
4298.79   0.0148  -0.0259   0.0337   0.0269
4299.79   0.0135  -0.0254   0.0435   0.0402
4300.79   0.0127  -0.0251   0.0505   0.0528
4301.80   0.0128  -0.0256   0.0508   0.0544
4302.80   0.0132  -0.0257   0.0458   0.0465
4303.81   0.0133  -0.0252   0.0439   0.0442
4304.81   0.0135  -0.0252   0.0436   0.0412
4305.82   0.0139  -0.0253   0.0403   0.0407
4306.82   0.0140  -0.0255   0.0389   0.0383
4307.83   0.0133  -0.0255   0.0414   0.0394
4308.83   0.0122  -0.0246   0.0487   0.0509
4309.84   0.0119  -0.0254   0.0549   0.0600
4310.85   0.0124  -0.0261   0.0534   0.0585
4311.85   0.0130  -0.0259   0.0496   0.0521
4312.86   0.0136  -0.0265   0.0431   0.0420
4313.87   0.0146  -0.0257   0.0325   0.0291
4314.87   0.0158  -0.0250   0.0217   0.0179
4315.88   0.0171  -0.0241   0.0089   0.0035
4316.89   0.0187  -0.0231  -0.0048  -0.0191
4317.90   0.0199  -0.0228  -0.0172  -0.0349
4318.90   0.0201  -0.0232  -0.0202  -0.0339
4319.91   0.0198  -0.0231  -0.0178  -0.0308
4320.92   0.0196  -0.0230  -0.0154  -0.0282
4321.93   0.0193  -0.0231  -0.0101  -0.0251
4322.94   0.0185  -0.0238  -0.0002  -0.0152
4323.95   0.0170  -0.0245   0.0160   0.0059
4324.96   0.0153  -0.0259   0.0362   0.0314
4325.97   0.0143  -0.0266   0.0492   0.0519
4326.98   0.0148  -0.0264   0.0452   0.0512
4327.99   0.0166  -0.0258   0.0276   0.0251
4329.00   0.0184  -0.0245   0.0064  -0.0063
4330.01   0.0192  -0.0232  -0.0049  -0.0222
4331.02   0.0191  -0.0226  -0.0043  -0.0212
4332.03   0.0190  -0.0221  -0.0037  -0.0164
4333.04   0.0192  -0.0218  -0.0067  -0.0181
4334.06   0.0192  -0.0216  -0.0083  -0.0233
4335.07   0.0192  -0.0207  -0.0106  -0.0256
4336.08   0.0190  -0.0199  -0.0118  -0.0280
4337.09   0.0183  -0.0190  -0.0100  -0.0252
4338.11   0.0169  -0.0185   0.0003  -0.0077
4339.12   0.0154  -0.0174   0.0107   0.0026
4340.13   0.0136  -0.0142   0.0087  -0.0021
4341.15   0.0123  -0.0104   0.0054  -0.0052
4342.16   0.0128  -0.0108   0.0048  -0.0037
4343.17   0.0149  -0.0145   0.0050  -0.0063
4344.19   0.0165  -0.0171   0.0060  -0.0063
4345.20   0.0172  -0.0184   0.0045  -0.0065
4346.22   0.0180  -0.0195  -0.0001  -0.0122
4347.23   0.0186  -0.0206  -0.0027  -0.0119
4348.25   0.0187  -0.0207  -0.0032  -0.0128
4349.26   0.0190  -0.0211  -0.0060  -0.0194
4350.28   0.0194  -0.0215  -0.0106  -0.0250
4351.29   0.0186  -0.0224  -0.0043  -0.0146
4352.31   0.0170  -0.0220   0.0128   0.0112
4353.32   0.0163  -0.0231   0.0227   0.0264
4354.34   0.0172  -0.0241   0.0170   0.0139
4355.36   0.0181  -0.0241   0.0083   0.0002
4356.37   0.0183  -0.0237   0.0057  -0.0028
4357.39   0.0186  -0.0231   0.0017  -0.0077
4358.41   0.0189  -0.0233  -0.0019  -0.0089
4359.43   0.0187  -0.0228   0.0014  -0.0050
4360.44   0.0184  -0.0229   0.0050  -0.0031
4361.46   0.0189  -0.0237  -0.0004  -0.0074
4362.48   0.0195  -0.0231  -0.0066  -0.0168
4363.50   0.0194  -0.0226  -0.0055  -0.0171
4364.52   0.0192  -0.0230  -0.0055  -0.0155
4365.54   0.0195  -0.0223  -0.0109  -0.0184
4366.56   0.0197  -0.0220  -0.0130  -0.0242
4367.58   0.0190  -0.0222  -0.0063  -0.0163
4368.60   0.0185  -0.0224   0.0005  -0.0047
4369.62   0.0186  -0.0222  -0.0005  -0.0074
4370.64   0.0187  -0.0222  -0.0014  -0.0115
4371.66   0.0185  -0.0227   0.0020  -0.0062
4372.68   0.0185  -0.0230   0.0036  -0.0025
4373.70   0.0185  -0.0233   0.0047  -0.0004
4374.72   0.0179  -0.0233   0.0102   0.0074
4375.74   0.0173  -0.0231   0.0147   0.0147
4376.76   0.0173  -0.0234   0.0123   0.0137
4377.79   0.0181  -0.0238   0.0061   0.0040
4378.81   0.0188  -0.0237  -0.0006  -0.0048
4379.83   0.0189  -0.0233  -0.0019  -0.0081
4380.85   0.0189  -0.0234   0.0000  -0.0065
4381.88   0.0188  -0.0242   0.0021  -0.0033
4382.90   0.0176  -0.0258   0.0125   0.0108
4383.92   0.0154  -0.0265   0.0363   0.0458
4384.95   0.0141  -0.0269   0.0539   0.0699
4385.97   0.0151  -0.0264   0.0461   0.0576
4386.99   0.0171  -0.0247   0.0239   0.0259
4388.02   0.0181  -0.0240   0.0116   0.0068
4389.04   0.0181  -0.0239   0.0101   0.0090
4390.07   0.0180  -0.0237   0.0114   0.0133
4391.09   0.0179  -0.0234   0.0142   0.0134
4392.12   0.0181  -0.0235   0.0127   0.0129
4393.14   0.0185  -0.0233   0.0064   0.0056
4394.17   0.0186  -0.0226   0.0029  -0.0017
4395.20   0.0181  -0.0222   0.0057   0.0031
4396.22   0.0179  -0.0216   0.0079   0.0066
4397.25   0.0184  -0.0214   0.0016  -0.0021
4398.27   0.0191  -0.0209  -0.0066  -0.0135
4399.30   0.0192  -0.0211  -0.0090  -0.0149
4400.33   0.0186  -0.0216  -0.0011  -0.0044
4401.36   0.0179  -0.0220   0.0101   0.0088
4402.38   0.0181  -0.0223   0.0104   0.0123
